file,domain,label,kind,source_repo,source_url,licence,original_path,bytes,width,height,clip_start_s,clip_len_s,rows,trips,days
images/vehicle_damage/r_crushed/tqvcd_00196.jpg,vehicle_damage,r_crushed,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RC/RC_6.jpg,87231,800.0,600.0,,,,,
images/vehicle_damage/r_crushed/tqvcd_00197.jpg,vehicle_damage,r_crushed,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RC/RC_7.jpg,78433,800.0,600.0,,,,,
images/vehicle_damage/r_crushed/tqvcd_00198.jpg,vehicle_damage,r_crushed,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RC/RC_8.jpg,189769,800.0,600.0,,,,,
images/vehicle_damage/r_crushed/tqvcd_00199.jpg,vehicle_damage,r_crushed,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RC/RC_9.jpg,201955,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00180.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_1.jpg,119999,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00181.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_10.jpg,88774,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00182.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_11.jpg,78737,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00183.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_12.jpg,103172,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00184.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_13.jpg,100864,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00185.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_14.jpg,91586,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00186.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_15.jpg,128771,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00187.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_16.jpg,81260,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00188.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_17.jpg,172424,600.0,800.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00189.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_18.jpg,213358,1024.0,768.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00190.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_19.jpg,79964,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00191.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_2.jpg,73819,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00192.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_20.jpg,95094,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00193.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_3.jpg,60099,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00194.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_4.jpg,88774,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00195.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_5.jpg,78737,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00196.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_6.jpg,103172,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00197.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_7.jpg,119999,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00198.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_8.jpg,73819,800.0,600.0,,,,,
images/vehicle_damage/r_normal/tqvcd_00199.jpg,vehicle_damage,r_normal,image,dxlabskku/TQVCD,https://github.com/dxlabskku/TQVCD,"none declared - demo/research use only, verify before commercial use",car_damage/dxlabskku__TQVCD/RN/RN_9.jpg,60099,800.0,600.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00000.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/11.jpg,112151,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00001.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/12.jpg,95337,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00002.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/28.jpg,140909,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00003.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/45.jpg,136126,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00004.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/60.jpg,152781,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00005.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/66.jpg,120539,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00006.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/67.jpg,145917,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00007.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/test/72.jpg,158934,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00008.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/10.jpg,86874,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00009.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/13.jpg,77213,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00010.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/14.jpg,67142,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00011.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/15.jpg,129085,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00012.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/16.jpg,84459,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00013.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/17.jpg,120539,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00014.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/18.jpg,126615,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00015.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/19.jpg,169196,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00016.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/2.jpg,127507,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00017.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/20.jpg,144368,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00018.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/21.jpg,78394,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00019.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/22.jpg,145398,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00020.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/23.jpg,127659,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00021.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/24.jpg,169369,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00022.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/25.jpg,150977,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00023.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/26.jpg,131276,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00024.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/27.jpg,197720,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00025.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/29.jpg,74675,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00026.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/3.jpg,136593,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00027.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/30.jpg,200903,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00028.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/32.jpg,186720,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00029.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/33.jpg,203828,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00030.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/34.jpg,144480,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00031.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/36.jpg,123320,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00032.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/37.jpg,130092,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00033.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/38.jpg,110274,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00034.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/39.jpg,100165,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00035.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/40.jpg,153444,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00036.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/41.jpg,132104,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00037.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/42.jpg,130980,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00038.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/43.jpg,186260,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00039.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/44.jpg,145737,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00040.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/46.jpg,122503,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00041.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/48.jpg,150977,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00042.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/49.jpg,155582,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00043.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/5.jpg,100194,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00044.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/51.jpg,131352,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00045.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/52.jpg,112102,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00046.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/53.jpg,172071,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00047.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/54.jpg,203931,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00048.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/55.jpg,212468,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00049.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/56.jpg,135426,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00050.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/57.jpg,102729,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00051.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/59.jpg,113660,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00052.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/6.jpg,65858,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00053.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/61.jpg,84047,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00054.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/62.jpg,111808,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00055.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/63.jpg,97372,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00056.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/64.jpg,105322,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00057.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/68.jpg,119762,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00058.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/7.jpg,98729,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00059.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/70.jpg,181629,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00060.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/71.jpg,152992,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00061.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/73.jpg,189360,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00062.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/74.jpg,118674,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00063.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/75.jpg,248050,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00064.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/76.jpg,100457,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00065.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/78.jpg,254015,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00066.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/79.jpg,177062,1024.0,1024.0,,,,,
images/vehicle_damage/dent_scratch_annotated/car_damage_detecto_00067.jpg,vehicle_damage,dent_scratch_annotated,image,nicolasmetallo/car-damage-detector,https://github.com/nicolasmetallo/car-damage-detector,MIT,car_damage/nicolasmetallo__car-damage-detector/dataset/train/8.jpg,153654,1024.0,1024.0,,,,,
